id_imovel,uf,cidade,bairro,endereco,cep,tipo_imovel,quartos,area_m2,preco_venda,valor_avaliacao,desconto_pct,modalidade,descricao,url_detalhe,url_foto,link, 10005121 ,AC ,CRUZEIRO DO SUL ,BAIRRO COHAB ,"RUA DO PURUS, N. S/N, QUARTEIRÃO 272 LOTE 11 ","67.957,93","150.000,00",54.70,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10005121,UF_origem,"	var __uzdbm_2 = ""MTVjODFhNzYtYzRvMy00MzM2LWI5MWYtM2JhNzY4OTNjZTk4JDEzNS4yMzIuMjAxLjI0MA==""",Unnamed: 1,"	var __uzdbm_2 = ""MzIyMzcwMzctYzRvMy00NzkwLThiOWQtOGE0ZTZjOGVmNjcwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NTQxZjk3NmEtYzRvMy00ZWM4LWJiNWEtMjNhMzQ3MDAyZjAyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""YTc4Yjc0OGEtYzRvMy00MzI2LTliYTAtMTVlYjczZWM4OGIyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MGZmZmFjOGYtYzRvMy00YTFmLTgyMGYtM2M0YmM1ODlhMDkxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NmI1NDBkZGQtYzRvMy00ZTA3LTliNmUtYjljZTFjYzQ3MDQ2JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ODJkOTFkYzMtYzRvMy00NDE1LTlmMGQtZmJjZDcxNmQwZTA5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NjcwYWJiNDMtYzRvMy00NWJlLWFmZTMtODhiMDMxZDRhMmYxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MTlmZTg4MjItYzRvMy00MzVhLWE3MDMtYjNhYjBmOWNlMmRlJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NzQ4N2ZjYTgtYzRvMy00NjY0LWE4M2EtOGI5NTRmYjY4MzAwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NTU5YmVmY2YtYzRvMy00YmZmLWEyMzYtNTZhMjg0ZjBlN2E4JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MTc2MzZjNDEtYzRvMy00ODE4LWE0Y2UtZGJhNmI3NmM1ZmJmJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NzZkNTdiY2ItYzRvMy00NzUwLWJjMTEtNTc0OTk2MmZlMjE0JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MmRjNzgzMzAtYzRvMy00ZGU3LTlmMzItOGE4MzJiOGYyNDYwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NWI2OGE3NGUtYzRvMy00MDBhLThiYTItNWI5ZTkxY2Q2NTQyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""OWIwYjc0OTQtYzRvMy00ZmIwLWEyNTctZTVjY2RhMDY5NzI3JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""YzAwYmVkNDUtYzRvMy00MDc4LWIxOGQtNTRiZmRkNzA1YmNlJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MDhlZjA4MDgtYzRvMy00MjAzLTk5MjctY2FmMmQ5MmFlZmU5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NDY4ZTllZDUtYzRvMy00NjFlLWJkZWYtYTc3YTYyMGIyYThjJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZWVkZDVmODktYzRvMy00MTM5LThkODctYjZhNjViMWU1NmMwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MGY5YmIzNjgtYzRvMy00MTRjLTk3MTYtM2M0Yjc2NjVkNGMzJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZGNlOWU2NzUtYzRvMy00MTNkLThkN2UtMjgxZjk2M2YxMTc0JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""Y2RjY2Q2M2EtYzRvMy00OTE5LTg1NmItODg4Y2ZjZDViNjMzJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MDJkZmY4MWMtYzRvMy00N2M1LTkxMDYtZjhlZGVlMTUzZjY5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZWRhYzBhYTItYzRvMy00ZTExLWJhZGEtODJmNWJkMmY2NmUxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NGFjNDRkYmYtYzRvMy00MWY2LWEyMDQtMjdkZDhlZjBjZTU2JDEzNS4yMzIuMjAxLjI0MA==""",desconto
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"              <br><input type=""submit"" class=""btn btn-success btn-sm"" Value=""Submit""><br>",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,            </center>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,          </form>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,        </div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"            <div id=""reCapWidget"" class=""reCapWidget-recaptcha""></div>",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"            <center><input id=""cf_input"" type=""hidden"" name=""cfi"" value="""">",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,"><br><input type=submit"" class=""btn btn-success btn-sm"" Value=""Submit""",,,,,,,,,,,,,"              <center style=""margin-top: -13%",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,      </div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"    <div class=""btn-group"" style=""padding: 16px"">",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  </div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"<div id=""Radware Bot Manager CAPTCHA"" style=""visibility: hidden"">",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  <h1>NÃÆO REMOVER</h1>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,<script>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"  var div1 = document.getElementById('hCap'),",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    div2 = document.getElementById('reCap'),,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  function switchVisible() {,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    if (!div1) return,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    if (getComputedStyle(div1).display == 'block') {,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,      div1.style.display = 'none',,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,      div2.style.display = 'block',,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    },,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  },,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"  document.getElementById('showReCap').addEventListener('click', switchVisible)",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</script>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"<!-- To avoid hCaptcha backward compatability for recapctha , using explicit recpatcha logic-->",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,<script>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  var onloadCallback = function () {,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"    widgetId2 = grecaptcha.render(document.getElementById('reCapWidget'), {",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"      'sitekey': ""6LeH3loUAAAAAI_m15sXabjr8-Iqj2yI3F3JeK8X"",",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,      'type': 'audio',,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,    }),,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,  },,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</script>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"<script src=""https://www.google.com/recaptcha/api.js?onload=onloadCallback&render=explicit&&hl=pt"" async defer></script>",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"<div id=""custom_footer"" class=""footer"">",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,"  <p id=""second_line"">VocÃª chegou a esta pÃ¡gina enquanto tentava acessar",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,," Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 </p>",,,,,,,,,,,,,"    https://venda-imoveis.caixa.gov.br/listaweb/Lista_imoveis_PB.csv 135.232.201.240    April 23 2026, 19:31:30 UTC Mozilla/5.0 (Macintosh",,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PB,,,,,,,,,,,,,,,</div>,,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"	(function(w, d, e, u, c, g, a, b){",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"		w[""SSJSConnectorObj""] = w[""SSJSConnectorObj""] || {ss_cid : c, domain_info: g}",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,		a = d.createElement(e),,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,		a.async = true,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,		a.src = u,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,		b = d.getElementsByTagName(e)[0],,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"		b.parentNode.insertBefore(a, b)",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"	})(window,document,""script"",""https://cdn.perfdrive.com/aperture/aperture.js"",""b8c3"",""auto"")",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,</script>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"<script type=""text/javascript"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,</script>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,</head>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"<meta name=""viewport"" content=""width=device-width, initial-scale=1"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,<style>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .back-color {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background: #346dab,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .card {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    box-shadow: 0 4px 8px 0 rgba(0, 0, 0, 0.2)",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    transition: 0.3s,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    width: 100%,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background: white,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .card-in {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    box-shadow: 0 4px 8px 0 rgba(0, 0, 0, 0.2)",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    transition: 0.3s,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background-color: #eff4f5,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    margin: 16px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background: white,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .card:hover {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    box-shadow: 0 8px 16px 0 rgba(0, 0, 0, 0.2)",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .container {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    padding: 2px 16px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .btn-group button {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background-color: #92acd0,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    border: 1px solid #92acd0,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    color: white,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    padding: 10px 24px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    cursor: pointer,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    float: left,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .btn-group:after {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    content: """"",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    clear: both,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    display: table,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .btn-group button:not(:last-child) {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    border-right: none,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .btn-group button:hover {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background-color: #3e8e41,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .swithButton {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    width: 32px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    height: 32px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    transition: all ease-in-out 0.2s,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    cursor: pointer,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    box-shadow: rgba(0, 0, 0, 0.25) 0px 54px 55px, rgba(0, 0, 0, 0.12) 0px -12px 30px, rgba(0, 0, 0, 0.12) 0px 4px 6px, rgba(0, 0, 0, 0.17) 0px 12px 13px, rgba(0, 0, 0, 0.09) 0px -3px 5px",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    border-radius: 7px,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  .swithButton:hover {,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    border: 1px solid #888,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    background-color: #ddd,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,  },,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,</style>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"<div class=""container"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"  <div class=""card div-top"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    <div style=""text-align: center"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"      <img src=""https://stgantibotcaixa.blob.core.windows.net/imagens/logo.png"" alt=""Avatar""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,," margin-top: 16px"">",,,,,,,,,,,,,,"        style=""width:15%",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    <div class=""container"" style=""text-align: center"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"      <h4 style=""color: #0f66ae""><b>Caixa EconÃ´mica Federal</b></h4>",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,      <div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"        <img src=""https://stgantibotcaixa.blob.core.windows.net/imagens/cadeado.png"" alt=""Avatar""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,        <h5>Toque no quadro abaixo para poder verificar que vocÃª nÃ£o Ã© robÃ´.</h5>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,      </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,          <center>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"            <input class=""swithButton"" title=""Accessibility"" type=""image""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"              src=""https://captcha.perfdrive.com/captcha-public//images/audio_button.png"" alt=""Submit"" id=""showReCap"" value=""Click me""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"              aria-label=""Clique aqui para o desafio captcha com opÃ§Ã£o de acessibilidade""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"            <div class=""h-captcha"" data-sitekey=""ae73173b-7003-44e0-bc87-654d0dab8b75""",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"              data-open-callback=""hOpenRad"" data-callback=""hSolvedRad""></div><br>",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"            <center><input id=""cf_input"" type=""hidden"" name=""cfi"" value="""">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"              <br><input type=""submit"" class=""btn btn-success btn-sm"" Value=""Submit""><br>",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,            </center>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,          </form>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,        </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"            <div id=""reCapWidget"" class=""reCapWidget-recaptcha""></div>",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"            <center><input id=""cf_input"" type=""hidden"" name=""cfi"" value="""">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,"><br><input type=submit"" class=""btn btn-success btn-sm"" Value=""Submit""",,,,,,,,,,,,,,"              <center style=""margin-top: -13%",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,      </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,"    <div class=""btn-group"" style=""padding: 16px"">",,,,,,,,,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,PE,,,,,,,,,,,,,,,,    </div>,,,,,,,,,,,,
